,Unnamed: 0,marca,nombre,presentacion,producto_id,precio,sucursal_id,semana,comercioid,banderaid,banderadescripcion,comerciorazonsocial,provincia,localidad,direccion,lat,lng,sucursalnombre,sucursaltipo
89,89,LEVITÉ,Agua Saborizada Naranja sin Gas Levite 1.5 Lt,1.5 lt,7798062548648,91.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
90,90,PETIT,Jugo con Pulpa Naranja y Pomelo Petit 1 Lt,1.0 lt,7798085681025,93.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
91,91,ETNIA,Vino Blanco Etnia Cosecha Madura 750 Cc,750.0 cc,7798107412941,119.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
92,92,DAHI,Yogur Firme Entero Vainilla Dahi 200 Gr,200.0 gr,7798136870040,68.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
93,93,TIO NACHO,Acondicionador Anti-Daño con Aloe Vera Tio Nacho 200 Ml,200.0 ml,7798140259923,236.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
94,94,BEST,Tostadas sin Sal Best 200 Gr,200.0 gr,7798158701681,67.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
95,95,BEST,Medallones de Carne Vacuna Supercongelados Best 4 Un 276 Gr,276.0 gr,7798158703746,138.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
96,96,LA ANÓNIMA,Avena Arrollada Instantanea La Anonima 350 Gr,350.0 gr,7798158707607,100.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
97,97,LA ANÓNIMA,Huevos Blancos Estuche Plastico La Anonima 12 Un,12.0 un,7798158708765,151.1,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
98,98,GRANJA IRIS,Salchicha con Queso Cheddar Granja Iris 1 Un,1.0 un,7798164602989,136.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
99,99,MULTIMAX,Detergente Liquido Ultra Aloe Vera Multimax 100 Cc,100.0 cc,7798184581639,34.9,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
100,100,RABIETA,Cerveza American Ipa Rabieta 710 Cc,710.0 cc,7798339250014,209.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
101,101,BEST,Salsa de Aji Picante Best 285 Gr,285.0 gr,7799044001465,77.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
102,102,MILLEFIORI,Banda Depilatoria Millefiori 12 Un,12.0 un,7804923036787,342.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
103,103,REXONA,Jabon Liquido Bamboo Fresh Rexona 220 Ml,220.0 ml,7891150041318,103.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
104,104,FERRERO ROCHER,Huevo de Chocolate con Avellana Ferrero Rocher 100 Gr,100.0 gr,8000500128350,451.0,2-1-014,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Puerto Madryn,H.Yrigoyen 76,-42.76422,-65.03623,PUERTO MADRYN,Supermercado
105,105,NIVEA,Desodorante Atitranspirante Nivea Pearl & Beauty 43 Ml,40.0 ml,42126560,181.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
106,106,NIVEA,Crema de Manos Vainilla Nivea 75 Ml,75.0 ml,42345466,162.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
107,107,DOVE,Desodorante en Roll On Matcha Dove 50 Ml,50.0 ml,75068066,146.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
108,108,TITA,Galletitas Bañadas en Chocolate Relleno Limon Terrabusi Tita 18 Gr,18.0 gr,77900845,24.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
109,109,LENGUETAZO,Caramelos Masticables Sabor Tuti Frutti Lenguetazo 13 Gr,13.0 gr,77907943,17.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
110,110,TOP LINE,Chicles Seven X- plosive Mint 14 Gr,14.0 gr,77931764,45.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
111,111,MENTHO PLUS,Caramelos Acidos Naranja Menthoplus 27.2 Gr,27.2 gr,77944412,38.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
112,112,CANDY MIX,Chocolate Cofler Extra Bon O Bon 30 Gr,30.0 gr,77955838,45.5,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
113,113,PLUSBELLE,Antitraspirante Femenino Roll On Care Plusbelle 50 Ml,50.0 ml,77961631,76.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
114,114,DANET,Flan Vainilla Danet 95 Gr,95.0 gr,77965929,49.5,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
115,115,SERENITO,Gelatina Frambuesa Serenito 105 Gr,105.0 gr,77968869,30.5,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
116,116,FERRERO ROCHER,Bombones Chocolate Avellana Ferrero Rocher 37.5 Gr,37.5 gr,78909434,129.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
117,117,DOVE,Desodorante Antitranspirante Roll On Dove Men Invisible Dry 50 Cc,50.0 ml,78933354,146.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
118,118,KINDER,Chocolate Bueno White Kinder 39 Gr 1 Un,2.0 gr,80761761,127.0,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
119,119,M&M,Confites de Chocolate M&M 150 Gr,150.0 gr,40000017318,262.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
120,120,GILLETTE,Espuma para Afeitar Piel Sensible Foamy Gillette 322 Ml,322.0 ml,47400241459,284.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
121,121,BIC,Maquina de Afeitar Flex 3 Extra Suave Bic 2 Un,2.0 un,70330736580,155.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
122,122,GUM,Hilo Dental Gum 129 Mt,129.0 mt,70942303194,230.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
123,123,ST. IVES,Mascara Facial Glowing Apricot St.Ives 1 Un,1.0 un,77043000489,258.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
124,124,REXONA,Desodorante Barra Soft Solid Sport Rexona 48 Gr,48.0 gr,79400300546,417.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
125,125,HERBAL ESSENCES,Shampoo Radiant Shine Herbal Essences 400 Ml,400.0 ml,190679000026,372.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
126,126,ASEPXIA,Jabon Exfoliante Asepxia 100 Gr,100.0 gr,650240004643,205.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
127,127,FITZ ROY,Tostadas sin Sal Fitz Roy 200 Gr,200.0 gr,806773050026,67.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
128,128,MONSTER,Bebida Energizante en Lata Monster Mago Loco 473 Cc,473.0 cc,1007084703475,101.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
129,129,ESTANCIAS LA,Nalga sin Tapa a Granel Estancias La 1 Kg,1.0 kg,2032662000003,559.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
130,130,LA ANÓNIMA,Pollo Refrigerado La Anonima 1 Kg,1.0 kg,2035127000006,105.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
131,131,SIN MARCA,Bife Ancho con Hueso Premium 1 Kg,1.0 kg,2035520000009,499.9,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
132,132,SIN MARCA,Cuadrada Premium 1 Kg,1.0 kg,2035528000001,459.9,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
133,133,SIN MARCA,Nalga Premium 1 kg,1.0 kg,2035539000007,559.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
134,134,BEST,Bife Angosto sin Hueso Best 1 Kg,1.0 kg,2035713000007,529.9,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
135,135,BEST,Matambre Best 1 Kg,1.0 kg,2035722000005,424.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
136,136,SIN MARCA,Aguja con Hueso Premium 1 Kg,1.0 kg,2035810000009,299.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
137,137,LA ANÓNIMA,Morron Amarillo La Anonima 1 Kg,1.0 kg,2037023000005,199.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
138,138,LA ANÓNIMA,Cebolla La Anonima 1 Kg,1.0 kg,2037104000009,28.08,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
139,139,LA ANÓNIMA,Papa Comercial Bolsita La Anonima 1 Kg,1.0 kg,2037212000007,44.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
140,140,LA ANÓNIMA,Zanahoria La Anonima 1 Kg,1.0 kg,2037310000008,98.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
141,141,DELIPORK,Churrasco Delipork 1 Kg,1.0 kg,2037770000006,378.0,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
142,142,LA ANÓNIMA,Lechuga Morada La Anonima 1 Kg,1.0 kg,2038215000001,63.72,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
143,143,LA ANÓNIMA,Pan Felipe La Anonima 1 Kg,1.0 kg,2060039000004,113.0,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
144,144,LA ANÓNIMA,Chorizo Fresco Vacuno La Anonima 1 Kg,1.0 kg,2065305000009,239.9,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
145,145,LA ANÓNIMA,Zapallo Anco Comercial La Anonima 1 Kg,1.0 kg,2070926000000,49.68,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
146,146,GILLETTE,Cartuchos Gillette Mach 3 Turbo 2 Un,2.0 un,3014260275143,424.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
147,147,LOREAL,Gel Contorno de Ojos Men Expert Hydra Energetic Roll On Loreal 10 Ml,10.0 ml,3600521667323,605.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
148,148,LOREAL,Gel de Limpieza Facial Men Expert Hydra Energetic Loreal 100 Ml,100.0 ml,3600523718238,420.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
149,149,KOLESTON,Kit Tintura N°40 Castaño Mediano Koleston 1 Un,1.0 un,3614225108747,579.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
150,150,KOLESTON,Kit Tintura N°90 Rubio Extra Claro Koleston 1 Un,1.0 un,3614225108952,579.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
151,151,NIVEA,Crema Corporal Nivea 150 Ml,150.0 ml,4005800137556,249.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
152,152,NIVEA,Desodorante Antitranspirante en Roll On Nivea Natural Fresh 50 Cc,50.0 cc,4005808257591,123.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
153,153,NIVEA,Crema Corporal para Piel Extra Seca en Botella Nivea Body Milk 400 Ml,400.0 ml,4005808319695,341.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
154,154,NIVEA,Crema Fluida Matizante en Pomo Nivea Vissage 50 Ml,50.0 ml,4005808554720,436.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
155,155,NIVEA,Crema Humectante con Aceite de Jojoba y Vitamina E Pote Nivea Soft 97 Gr,97.0 gr,4005808890590,207.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
156,156,NIVEA,Locion Micelar Nivea Sensitive 3 en 1 200 Ml,200.0 ml,4005900189820,505.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
157,157,NIVEA,Protector Labial Labello Plus Nivea 4.8 Gr,4.8 gr,4005900436931,175.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
158,158,NIVEA,Crema Men Nivea 150 Cc,150.0 cc,4005900528223,201.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
159,159,NIVEA,Mascarilla Urban Skin Shot Detox Nivea 1 Un,1.0 un,4005900622587,286.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
160,160,VILEDA,Paño Microfibra Style Colors Vileda 4 Un,4.0 un,4023103192577,397.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
161,161,SIN MARCA,Broches de Plastico Agarre Suave 12 Un,12.0 un,4895138524667,125.9,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
162,162,PET STEP'S,Juguete para Perro Pollo Pet Step's. 1 Un,1.0 un,4895138531115,99.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
163,163,PET STEP'S,Hueso para Perro de Cuero L Pet Step's 1 Un,1.0 un,4895138543415,328.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
164,164,TANQUERAY,Gin Tanqueray 750 Ml,750.0 ml,5000291020706,1579.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
165,165,COLGATE,Crema Dental Detox Natural Extracts Colgate 90 Gr,90.0 gr,6920354822223,201.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
166,166,ARIEL,Jabon Liquido Ropa Agua Fria en Doypack Ariel 3 Lt,3.0 lt,7500435004664,545.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
167,167,PANTENE,Shampoo Maximo Brillo Extremo Max Pro V Pantene 200 Ml,200.0 ml,7500435012140,194.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
168,168,PANTENE,Shampoo Hidratacion Max Pro V Pantene 200 Ml,200.0 ml,7500435012256,194.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
169,169,PANTENE,Acondicionador Rizos Definidos Max ProV Pantene 750 Ml,750.0 ml,7500435012409,515.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
170,170,PANTENE,Shampoo Hidrocauterizacion Max Pro V Pantene 750 Ml,750.0 ml,7500435013024,515.0,2-1-032,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
171,171,PANTENE,Acondicionador Liso y Sedoso Max Pro V Pantene 200 Ml,200.0 ml,7500435018401,194.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
172,172,HEAD & SHOULDERS,Shamppo Oil Control Head & Shoulders 180 Ml,180.0 ml,7500435019576,201.0,2-1-032,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Belgrano 515,-46.44466,-67.52854,CALETA OLIVIA 2,Supermercado
